"T","arc_length","Points:0","Points:1","Points:2"
3.12849e+02,5.94573e-02,5.83489e-02,-2.88086e-01,0.00000e+00
3.12811e+02,5.95447e-02,5.84362e-02,-2.88086e-01,0.00000e+00
3.12772e+02,5.96320e-02,5.85235e-02,-2.88086e-01,0.00000e+00
3.12734e+02,5.97193e-02,5.86108e-02,-2.88086e-01,0.00000e+00
3.12696e+02,5.98066e-02,5.86982e-02,-2.88086e-01,0.00000e+00
3.12658e+02,5.98939e-02,5.87855e-02,-2.88086e-01,0.00000e+00
3.12619e+02,5.99812e-02,5.88728e-02,-2.88086e-01,0.00000e+00
3.12581e+02,6.00685e-02,5.89601e-02,-2.88086e-01,0.00000e+00
3.12543e+02,6.01558e-02,5.90474e-02,-2.88086e-01,0.00000e+00
3.12505e+02,6.02431e-02,5.91347e-02,-2.88086e-01,0.00000e+00
3.12467e+02,6.03304e-02,5.92220e-02,-2.88086e-01,0.00000e+00
3.12428e+02,6.04177e-02,5.93093e-02,-2.88086e-01,0.00000e+00
3.12390e+02,6.05050e-02,5.93966e-02,-2.88086e-01,0.00000e+00
3.12352e+02,6.05924e-02,5.94839e-02,-2.88086e-01,0.00000e+00
3.12314e+02,6.06797e-02,5.95712e-02,-2.88086e-01,0.00000e+00
3.12276e+02,6.07670e-02,5.96586e-02,-2.88086e-01,0.00000e+00
3.12239e+02,6.08543e-02,5.97459e-02,-2.88086e-01,0.00000e+00
3.12201e+02,6.09416e-02,5.98332e-02,-2.88086e-01,0.00000e+00
3.12164e+02,6.10289e-02,5.99205e-02,-2.88086e-01,0.00000e+00
3.12127e+02,6.11162e-02,6.00078e-02,-2.88086e-01,0.00000e+00
3.12089e+02,6.12035e-02,6.00951e-02,-2.88086e-01,0.00000e+00
3.12052e+02,6.12908e-02,6.01824e-02,-2.88086e-01,0.00000e+00
3.12014e+02,6.13781e-02,6.02697e-02,-2.88086e-01,0.00000e+00
3.11977e+02,6.14654e-02,6.03570e-02,-2.88086e-01,0.00000e+00
3.11940e+02,6.15528e-02,6.04443e-02,-2.88086e-01,0.00000e+00
3.11902e+02,6.16401e-02,6.05316e-02,-2.88086e-01,0.00000e+00
3.11865e+02,6.17274e-02,6.06190e-02,-2.88086e-01,0.00000e+00
3.11827e+02,6.18147e-02,6.07063e-02,-2.88086e-01,0.00000e+00
3.11790e+02,6.19020e-02,6.07936e-02,-2.88086e-01,0.00000e+00
3.11753e+02,6.19893e-02,6.08809e-02,-2.88086e-01,0.00000e+00
3.11716e+02,6.20766e-02,6.09682e-02,-2.88086e-01,0.00000e+00
3.11679e+02,6.21639e-02,6.10555e-02,-2.88086e-01,0.00000e+00
3.11643e+02,6.22512e-02,6.11428e-02,-2.88086e-01,0.00000e+00
3.11606e+02,6.23385e-02,6.12301e-02,-2.88086e-01,0.00000e+00
3.11569e+02,6.24258e-02,6.13174e-02,-2.88086e-01,0.00000e+00
3.11533e+02,6.25132e-02,6.14047e-02,-2.88086e-01,0.00000e+00
3.11496e+02,6.26005e-02,6.14920e-02,-2.88086e-01,0.00000e+00
3.11460e+02,6.26878e-02,6.15794e-02,-2.88086e-01,0.00000e+00
3.11423e+02,6.27751e-02,6.16667e-02,-2.88086e-01,0.00000e+00
3.11386e+02,6.28624e-02,6.17540e-02,-2.88086e-01,0.00000e+00
3.11350e+02,6.29497e-02,6.18413e-02,-2.88086e-01,0.00000e+00
3.11313e+02,6.30370e-02,6.19286e-02,-2.88086e-01,0.00000e+00
3.11277e+02,6.31243e-02,6.20159e-02,-2.88086e-01,0.00000e+00
3.11240e+02,6.32116e-02,6.21032e-02,-2.88086e-01,0.00000e+00
3.11203e+02,6.32989e-02,6.21905e-02,-2.88086e-01,0.00000e+00
3.11168e+02,6.33862e-02,6.22778e-02,-2.88086e-01,0.00000e+00
3.11132e+02,6.34736e-02,6.23651e-02,-2.88086e-01,0.00000e+00
3.11096e+02,6.35609e-02,6.24524e-02,-2.88086e-01,0.00000e+00
3.11060e+02,6.36482e-02,6.25397e-02,-2.88086e-01,0.00000e+00
3.11024e+02,6.37355e-02,6.26271e-02,-2.88086e-01,0.00000e+00
3.10988e+02,6.38228e-02,6.27144e-02,-2.88086e-01,0.00000e+00
3.10953e+02,6.39101e-02,6.28017e-02,-2.88086e-01,0.00000e+00
3.10917e+02,6.39974e-02,6.28890e-02,-2.88086e-01,0.00000e+00
3.10881e+02,6.40847e-02,6.29763e-02,-2.88086e-01,0.00000e+00
3.10845e+02,6.41720e-02,6.30636e-02,-2.88086e-01,0.00000e+00
3.10809e+02,6.42593e-02,6.31509e-02,-2.88086e-01,0.00000e+00
3.10773e+02,6.43466e-02,6.32382e-02,-2.88086e-01,0.00000e+00
3.10738e+02,6.44339e-02,6.33255e-02,-2.88086e-01,0.00000e+00
3.10702e+02,6.45213e-02,6.34128e-02,-2.88086e-01,0.00000e+00
3.10666e+02,6.46086e-02,6.35001e-02,-2.88086e-01,0.00000e+00
3.10631e+02,6.46959e-02,6.35875e-02,-2.88086e-01,0.00000e+00
3.10596e+02,6.47832e-02,6.36748e-02,-2.88086e-01,0.00000e+00
3.10561e+02,6.48705e-02,6.37621e-02,-2.88086e-01,0.00000e+00
3.10525e+02,6.49578e-02,6.38494e-02,-2.88086e-01,0.00000e+00
3.10490e+02,6.50451e-02,6.39367e-02,-2.88086e-01,0.00000e+00
3.10455e+02,6.51324e-02,6.40240e-02,-2.88086e-01,0.00000e+00
3.10420e+02,6.52197e-02,6.41113e-02,-2.88086e-01,0.00000e+00
3.10385e+02,6.53070e-02,6.41986e-02,-2.88086e-01,0.00000e+00
3.10350e+02,6.53943e-02,6.42859e-02,-2.88086e-01,0.00000e+00
3.10315e+02,6.54816e-02,6.43732e-02,-2.88086e-01,0.00000e+00
3.10280e+02,6.55690e-02,6.44605e-02,-2.88086e-01,0.00000e+00
3.10245e+02,6.56563e-02,6.45479e-02,-2.88086e-01,0.00000e+00
3.10210e+02,6.57436e-02,6.46352e-02,-2.88086e-01,0.00000e+00
3.10174e+02,6.58309e-02,6.47225e-02,-2.88086e-01,0.00000e+00
3.10140e+02,6.59182e-02,6.48098e-02,-2.88086e-01,0.00000e+00
3.10105e+02,6.60055e-02,6.48971e-02,-2.88086e-01,0.00000e+00
3.10071e+02,6.60928e-02,6.49844e-02,-2.88086e-01,0.00000e+00
3.10036e+02,6.61801e-02,6.50717e-02,-2.88086e-01,0.00000e+00
3.10002e+02,6.62674e-02,6.51590e-02,-2.88086e-01,0.00000e+00
3.09968e+02,6.63547e-02,6.52463e-02,-2.88086e-01,0.00000e+00
3.09933e+02,6.64421e-02,6.53336e-02,-2.88086e-01,0.00000e+00
3.09899e+02,6.65294e-02,6.54209e-02,-2.88086e-01,0.00000e+00
3.09864e+02,6.66167e-02,6.55083e-02,-2.88086e-01,0.00000e+00
3.09830e+02,6.67040e-02,6.55956e-02,-2.88086e-01,0.00000e+00
3.09795e+02,6.67913e-02,6.56829e-02,-2.88086e-01,0.00000e+00
3.09761e+02,6.68786e-02,6.57702e-02,-2.88086e-01,0.00000e+00
3.09727e+02,6.69659e-02,6.58575e-02,-2.88086e-01,0.00000e+00
3.09692e+02,6.70532e-02,6.59448e-02,-2.88086e-01,0.00000e+00
3.09658e+02,6.71405e-02,6.60321e-02,-2.88086e-01,0.00000e+00
3.09624e+02,6.72278e-02,6.61194e-02,-2.88086e-01,0.00000e+00
3.09590e+02,6.73151e-02,6.62067e-02,-2.88086e-01,0.00000e+00
3.09556e+02,6.74024e-02,6.62940e-02,-2.88086e-01,0.00000e+00
3.09523e+02,6.74898e-02,6.63813e-02,-2.88086e-01,0.00000e+00
3.09489e+02,6.75771e-02,6.64686e-02,-2.88086e-01,0.00000e+00
3.09455e+02,6.76644e-02,6.65560e-02,-2.88086e-01,0.00000e+00
3.09421e+02,6.77517e-02,6.66433e-02,-2.88086e-01,0.00000e+00
3.09388e+02,6.78390e-02,6.67306e-02,-2.88086e-01,0.00000e+00
3.09354e+02,6.79263e-02,6.68179e-02,-2.88086e-01,0.00000e+00
3.09320e+02,6.80136e-02,6.69052e-02,-2.88086e-01,0.00000e+00
3.09286e+02,6.81009e-02,6.69925e-02,-2.88086e-01,0.00000e+00
3.09253e+02,6.81882e-02,6.70798e-02,-2.88086e-01,0.00000e+00
3.09219e+02,6.82755e-02,6.71671e-02,-2.88086e-01,0.00000e+00
3.09185e+02,6.83628e-02,6.72544e-02,-2.88086e-01,0.00000e+00
3.09151e+02,6.84502e-02,6.73417e-02,-2.88086e-01,0.00000e+00
3.09118e+02,6.85375e-02,6.74290e-02,-2.88086e-01,0.00000e+00
3.09085e+02,6.86248e-02,6.75164e-02,-2.88086e-01,0.00000e+00
3.09052e+02,6.87121e-02,6.76037e-02,-2.88086e-01,0.00000e+00
3.09019e+02,6.87994e-02,6.76910e-02,-2.88086e-01,0.00000e+00
3.08986e+02,6.88867e-02,6.77783e-02,-2.88086e-01,0.00000e+00
3.08953e+02,6.89740e-02,6.78656e-02,-2.88086e-01,0.00000e+00
3.08920e+02,6.90613e-02,6.79529e-02,-2.88086e-01,0.00000e+00
3.08887e+02,6.91486e-02,6.80402e-02,-2.88086e-01,0.00000e+00
3.08853e+02,6.92359e-02,6.81275e-02,-2.88086e-01,0.00000e+00
3.08820e+02,6.93232e-02,6.82148e-02,-2.88086e-01,0.00000e+00
3.08787e+02,6.94105e-02,6.83021e-02,-2.88086e-01,0.00000e+00
3.08754e+02,6.94979e-02,6.83894e-02,-2.88086e-01,0.00000e+00
3.08721e+02,6.95852e-02,6.84768e-02,-2.88086e-01,0.00000e+00
3.08688e+02,6.96725e-02,6.85641e-02,-2.88086e-01,0.00000e+00
3.08655e+02,6.97598e-02,6.86514e-02,-2.88086e-01,0.00000e+00
3.08622e+02,6.98471e-02,6.87387e-02,-2.88086e-01,0.00000e+00
3.08590e+02,6.99344e-02,6.88260e-02,-2.88086e-01,0.00000e+00
3.08558e+02,7.00217e-02,6.89133e-02,-2.88086e-01,0.00000e+00
3.08525e+02,7.01090e-02,6.90006e-02,-2.88086e-01,0.00000e+00
3.08493e+02,7.01963e-02,6.90879e-02,-2.88086e-01,0.00000e+00
3.08460e+02,7.02836e-02,6.91752e-02,-2.88086e-01,0.00000e+00
3.08428e+02,7.03709e-02,6.92625e-02,-2.88086e-01,0.00000e+00
3.08395e+02,7.04583e-02,6.93498e-02,-2.88086e-01,0.00000e+00
3.08363e+02,7.05456e-02,6.94372e-02,-2.88086e-01,0.00000e+00
3.08330e+02,7.06329e-02,6.95245e-02,-2.88086e-01,0.00000e+00
3.08298e+02,7.07202e-02,6.96118e-02,-2.88086e-01,0.00000e+00
3.08265e+02,7.08075e-02,6.96991e-02,-2.88086e-01,0.00000e+00
3.08233e+02,7.08948e-02,6.97864e-02,-2.88086e-01,0.00000e+00
3.08200e+02,7.09821e-02,6.98737e-02,-2.88086e-01,0.00000e+00
3.08168e+02,7.10694e-02,6.99610e-02,-2.88086e-01,0.00000e+00
3.08136e+02,7.11567e-02,7.00483e-02,-2.88086e-01,0.00000e+00
3.08104e+02,7.12440e-02,7.01356e-02,-2.88086e-01,0.00000e+00
3.08072e+02,7.13313e-02,7.02229e-02,-2.88086e-01,0.00000e+00
3.08040e+02,7.14187e-02,7.03102e-02,-2.88086e-01,0.00000e+00
3.08009e+02,7.15060e-02,7.03975e-02,-2.88086e-01,0.00000e+00
3.07977e+02,7.15933e-02,7.04849e-02,-2.88086e-01,0.00000e+00
3.07945e+02,7.16806e-02,7.05722e-02,-2.88086e-01,0.00000e+00
3.07913e+02,7.17679e-02,7.06595e-02,-2.88086e-01,0.00000e+00
3.07881e+02,7.18552e-02,7.07468e-02,-2.88086e-01,0.00000e+00
3.07849e+02,7.19425e-02,7.08341e-02,-2.88086e-01,0.00000e+00
3.07817e+02,7.20298e-02,7.09214e-02,-2.88086e-01,0.00000e+00
3.07786e+02,7.21171e-02,7.10087e-02,-2.88086e-01,0.00000e+00
3.07754e+02,7.22044e-02,7.10960e-02,-2.88086e-01,0.00000e+00
3.07722e+02,7.22917e-02,7.11833e-02,-2.88086e-01,0.00000e+00
3.07690e+02,7.23791e-02,7.12706e-02,-2.88086e-01,0.00000e+00
3.07659e+02,7.24664e-02,7.13579e-02,-2.88086e-01,0.00000e+00
3.07628e+02,7.25537e-02,7.14453e-02,-2.88086e-01,0.00000e+00
3.07596e+02,7.26410e-02,7.15326e-02,-2.88086e-01,0.00000e+00
3.07565e+02,7.27283e-02,7.16199e-02,-2.88086e-01,0.00000e+00
3.07534e+02,7.28156e-02,7.17072e-02,-2.88086e-01,0.00000e+00
3.07502e+02,7.29029e-02,7.17945e-02,-2.88086e-01,0.00000e+00
3.07471e+02,7.29902e-02,7.18818e-02,-2.88086e-01,0.00000e+00
3.07440e+02,7.30775e-02,7.19691e-02,-2.88086e-01,0.00000e+00
3.07409e+02,7.31648e-02,7.20564e-02,-2.88086e-01,0.00000e+00
3.07377e+02,7.32521e-02,7.21437e-02,-2.88086e-01,0.00000e+00
3.07346e+02,7.33394e-02,7.22310e-02,-2.88086e-01,0.00000e+00
3.07315e+02,7.34268e-02,7.23183e-02,-2.88086e-01,0.00000e+00
3.07283e+02,7.35141e-02,7.24057e-02,-2.88086e-01,0.00000e+00
3.07252e+02,7.36014e-02,7.24930e-02,-2.88086e-01,0.00000e+00
3.07221e+02,7.36887e-02,7.25803e-02,-2.88086e-01,0.00000e+00
3.07190e+02,7.37760e-02,7.26676e-02,-2.88086e-01,0.00000e+00
3.07160e+02,7.38633e-02,7.27549e-02,-2.88086e-01,0.00000e+00
3.07129e+02,7.39506e-02,7.28422e-02,-2.88086e-01,0.00000e+00
3.07098e+02,7.40379e-02,7.29295e-02,-2.88086e-01,0.00000e+00
3.07067e+02,7.41252e-02,7.30168e-02,-2.88086e-01,0.00000e+00
3.07037e+02,7.42125e-02,7.31041e-02,-2.88086e-01,0.00000e+00
3.07006e+02,7.42998e-02,7.31914e-02,-2.88086e-01,0.00000e+00
3.06975e+02,7.43872e-02,7.32787e-02,-2.88086e-01,0.00000e+00
3.06944e+02,7.44745e-02,7.33660e-02,-2.88086e-01,0.00000e+00
3.06914e+02,7.45618e-02,7.34534e-02,-2.88086e-01,0.00000e+00
3.06883e+02,7.46491e-02,7.35407e-02,-2.88086e-01,0.00000e+00
3.06852e+02,7.47364e-02,7.36280e-02,-2.88086e-01,0.00000e+00
3.06822e+02,7.48237e-02,7.37153e-02,-2.88086e-01,0.00000e+00
3.06791e+02,7.49110e-02,7.38026e-02,-2.88086e-01,0.00000e+00
3.06761e+02,7.49983e-02,7.38899e-02,-2.88086e-01,0.00000e+00
3.06730e+02,7.50856e-02,7.39772e-02,-2.88086e-01,0.00000e+00
3.06700e+02,7.51729e-02,7.40645e-02,-2.88086e-01,0.00000e+00
3.06670e+02,7.52602e-02,7.41518e-02,-2.88086e-01,0.00000e+00
3.06640e+02,7.53476e-02,7.42391e-02,-2.88086e-01,0.00000e+00
3.06610e+02,7.54349e-02,7.43264e-02,-2.88086e-01,0.00000e+00
3.06579e+02,7.55222e-02,7.44138e-02,-2.88086e-01,0.00000e+00
3.06549e+02,7.56095e-02,7.45011e-02,-2.88086e-01,0.00000e+00
3.06519e+02,7.56968e-02,7.45884e-02,-2.88086e-01,0.00000e+00
3.06489e+02,7.57841e-02,7.46757e-02,-2.88086e-01,0.00000e+00
3.06459e+02,7.58714e-02,7.47630e-02,-2.88086e-01,0.00000e+00
3.06428e+02,7.59587e-02,7.48503e-02,-2.88086e-01,0.00000e+00
3.06398e+02,7.60460e-02,7.49376e-02,-2.88086e-01,0.00000e+00
3.06368e+02,7.61333e-02,7.50249e-02,-2.88086e-01,0.00000e+00
3.06338e+02,7.62206e-02,7.51122e-02,-2.88086e-01,0.00000e+00
3.06308e+02,7.63080e-02,7.51995e-02,-2.88086e-01,0.00000e+00
3.06279e+02,7.63953e-02,7.52868e-02,-2.88086e-01,0.00000e+00
3.06249e+02,7.64826e-02,7.53742e-02,-2.88086e-01,0.00000e+00
3.06219e+02,7.65699e-02,7.54615e-02,-2.88086e-01,0.00000e+00
3.06189e+02,7.66572e-02,7.55488e-02,-2.88086e-01,0.00000e+00
3.06160e+02,7.67445e-02,7.56361e-02,-2.88086e-01,0.00000e+00
3.06130e+02,7.68318e-02,7.57234e-02,-2.88086e-01,0.00000e+00
3.06100e+02,7.69191e-02,7.58107e-02,-2.88086e-01,0.00000e+00
3.06071e+02,7.70064e-02,7.58980e-02,-2.88086e-01,0.00000e+00
3.06041e+02,7.70937e-02,7.59853e-02,-2.88086e-01,0.00000e+00
3.06011e+02,7.71810e-02,7.60726e-02,-2.88086e-01,0.00000e+00
3.05982e+02,7.72683e-02,7.61599e-02,-2.88086e-01,0.00000e+00
3.05952e+02,7.73557e-02,7.62472e-02,-2.88086e-01,0.00000e+00
3.05922e+02,7.74430e-02,7.63346e-02,-2.88086e-01,0.00000e+00
3.05893e+02,7.75303e-02,7.64219e-02,-2.88086e-01,0.00000e+00
3.05864e+02,7.76176e-02,7.65092e-02,-2.88086e-01,0.00000e+00
3.05835e+02,7.77049e-02,7.65965e-02,-2.88086e-01,0.00000e+00
3.05805e+02,7.77922e-02,7.66838e-02,-2.88086e-01,0.00000e+00
3.05776e+02,7.78795e-02,7.67711e-02,-2.88086e-01,0.00000e+00
3.05747e+02,7.79668e-02,7.68584e-02,-2.88086e-01,0.00000e+00
3.05718e+02,7.80541e-02,7.69457e-02,-2.88086e-01,0.00000e+00
3.05689e+02,7.81414e-02,7.70330e-02,-2.88086e-01,0.00000e+00
3.05659e+02,7.82287e-02,7.71203e-02,-2.88086e-01,0.00000e+00
3.05630e+02,7.83161e-02,7.72076e-02,-2.88086e-01,0.00000e+00
3.05601e+02,7.84034e-02,7.72949e-02,-2.88086e-01,0.00000e+00
3.05572e+02,7.84907e-02,7.73823e-02,-2.88086e-01,0.00000e+00
3.05543e+02,7.85780e-02,7.74696e-02,-2.88086e-01,0.00000e+00
3.05513e+02,7.86653e-02,7.75569e-02,-2.88086e-01,0.00000e+00
3.05484e+02,7.87526e-02,7.76442e-02,-2.88086e-01,0.00000e+00
3.05456e+02,7.88399e-02,7.77315e-02,-2.88086e-01,0.00000e+00
3.05427e+02,7.89272e-02,7.78188e-02,-2.88086e-01,0.00000e+00
3.05398e+02,7.90145e-02,7.79061e-02,-2.88086e-01,0.00000e+00
3.05369e+02,7.91018e-02,7.79934e-02,-2.88086e-01,0.00000e+00
3.05341e+02,7.91891e-02,7.80807e-02,-2.88086e-01,0.00000e+00
3.05312e+02,7.92764e-02,7.81680e-02,-2.88086e-01,0.00000e+00
3.05283e+02,7.93638e-02,7.82553e-02,-2.88086e-01,0.00000e+00
3.05255e+02,7.94511e-02,7.83427e-02,-2.88086e-01,0.00000e+00
3.05226e+02,7.95384e-02,7.84300e-02,-2.88086e-01,0.00000e+00
3.05197e+02,7.96257e-02,7.85173e-02,-2.88086e-01,0.00000e+00
3.05168e+02,7.97130e-02,7.86046e-02,-2.88086e-01,0.00000e+00
3.05140e+02,7.98003e-02,7.86919e-02,-2.88086e-01,0.00000e+00
3.05111e+02,7.98876e-02,7.87792e-02,-2.88086e-01,0.00000e+00
3.05082e+02,7.99749e-02,7.88665e-02,-2.88086e-01,0.00000e+00
3.05054e+02,8.00622e-02,7.89538e-02,-2.88086e-01,0.00000e+00
3.05026e+02,8.01495e-02,7.90411e-02,-2.88086e-01,0.00000e+00
3.04997e+02,8.02369e-02,7.91284e-02,-2.88086e-01,0.00000e+00
3.04969e+02,8.03242e-02,7.92157e-02,-2.88086e-01,0.00000e+00
3.04941e+02,8.04115e-02,7.93031e-02,-2.88086e-01,0.00000e+00
3.04913e+02,8.04988e-02,7.93904e-02,-2.88086e-01,0.00000e+00
3.04884e+02,8.05861e-02,7.94777e-02,-2.88086e-01,0.00000e+00
3.04856e+02,8.06734e-02,7.95650e-02,-2.88086e-01,0.00000e+00
3.04828e+02,8.07607e-02,7.96523e-02,-2.88086e-01,0.00000e+00
3.04800e+02,8.08480e-02,7.97396e-02,-2.88086e-01,0.00000e+00
3.04771e+02,8.09353e-02,7.98269e-02,-2.88086e-01,0.00000e+00
3.04743e+02,8.10226e-02,7.99142e-02,-2.88086e-01,0.00000e+00
3.04715e+02,8.11099e-02,8.00015e-02,-2.88086e-01,0.00000e+00
3.04687e+02,8.11972e-02,8.00888e-02,-2.88086e-01,0.00000e+00
3.04658e+02,8.12846e-02,8.01761e-02,-2.88086e-01,0.00000e+00
3.04631e+02,8.13719e-02,8.02635e-02,-2.88086e-01,0.00000e+00
3.04603e+02,8.14592e-02,8.03508e-02,-2.88086e-01,0.00000e+00
3.04575e+02,8.15465e-02,8.04381e-02,-2.88086e-01,0.00000e+00
3.04547e+02,8.16338e-02,8.05254e-02,-2.88086e-01,0.00000e+00
3.04519e+02,8.17211e-02,8.06127e-02,-2.88086e-01,0.00000e+00
3.04492e+02,8.18084e-02,8.07000e-02,-2.88086e-01,0.00000e+00
3.04464e+02,8.18957e-02,8.07873e-02,-2.88086e-01,0.00000e+00
3.04436e+02,8.19830e-02,8.08746e-02,-2.88086e-01,0.00000e+00
3.04408e+02,8.20703e-02,8.09619e-02,-2.88086e-01,0.00000e+00
3.04380e+02,8.21576e-02,8.10492e-02,-2.88086e-01,0.00000e+00
3.04353e+02,8.22450e-02,8.11365e-02,-2.88086e-01,0.00000e+00
3.04325e+02,8.23323e-02,8.12238e-02,-2.88086e-01,0.00000e+00
3.04297e+02,8.24196e-02,8.13112e-02,-2.88086e-01,0.00000e+00
3.04269e+02,8.25069e-02,8.13985e-02,-2.88086e-01,0.00000e+00
3.04242e+02,8.25942e-02,8.14858e-02,-2.88086e-01,0.00000e+00
3.04214e+02,8.26815e-02,8.15731e-02,-2.88086e-01,0.00000e+00
3.04187e+02,8.27688e-02,8.16604e-02,-2.88086e-01,0.00000e+00
3.04159e+02,8.28561e-02,8.17477e-02,-2.88086e-01,0.00000e+00
3.04132e+02,8.29434e-02,8.18350e-02,-2.88086e-01,0.00000e+00
3.04105e+02,8.30307e-02,8.19223e-02,-2.88086e-01,0.00000e+00
3.04077e+02,8.31180e-02,8.20096e-02,-2.88086e-01,0.00000e+00
3.04050e+02,8.32053e-02,8.20969e-02,-2.88086e-01,0.00000e+00
3.04022e+02,8.32927e-02,8.21842e-02,-2.88086e-01,0.00000e+00
3.03995e+02,8.33800e-02,8.22716e-02,-2.88086e-01,0.00000e+00
3.03967e+02,8.34673e-02,8.23589e-02,-2.88086e-01,0.00000e+00
3.03940e+02,8.35546e-02,8.24462e-02,-2.88086e-01,0.00000e+00
3.03913e+02,8.36419e-02,8.25335e-02,-2.88086e-01,0.00000e+00
3.03886e+02,8.37292e-02,8.26208e-02,-2.88086e-01,0.00000e+00
3.03859e+02,8.38165e-02,8.27081e-02,-2.88086e-01,0.00000e+00
3.03832e+02,8.39038e-02,8.27954e-02,-2.88086e-01,0.00000e+00
3.03805e+02,8.39911e-02,8.28827e-02,-2.88086e-01,0.00000e+00
3.03778e+02,8.40784e-02,8.29700e-02,-2.88086e-01,0.00000e+00
3.03751e+02,8.41658e-02,8.30573e-02,-2.88086e-01,0.00000e+00
3.03724e+02,8.42531e-02,8.31446e-02,-2.88086e-01,0.00000e+00
3.03697e+02,8.43404e-02,8.32319e-02,-2.88086e-01,0.00000e+00
3.03670e+02,8.44277e-02,8.33193e-02,-2.88086e-01,0.00000e+00
3.03643e+02,8.45150e-02,8.34066e-02,-2.88086e-01,0.00000e+00
3.03615e+02,8.46023e-02,8.34939e-02,-2.88086e-01,0.00000e+00
3.03588e+02,8.46896e-02,8.35812e-02,-2.88086e-01,0.00000e+00
3.03561e+02,8.47769e-02,8.36685e-02,-2.88086e-01,0.00000e+00
3.03534e+02,8.48642e-02,8.37558e-02,-2.88086e-01,0.00000e+00
3.03508e+02,8.49515e-02,8.38431e-02,-2.88086e-01,0.00000e+00
3.03481e+02,8.50388e-02,8.39304e-02,-2.88086e-01,0.00000e+00
3.03455e+02,8.51261e-02,8.40177e-02,-2.88086e-01,0.00000e+00
3.03428e+02,8.52135e-02,8.41050e-02,-2.88086e-01,0.00000e+00
3.03401e+02,8.53008e-02,8.41924e-02,-2.88086e-01,0.00000e+00
3.03375e+02,8.53881e-02,8.42797e-02,-2.88086e-01,0.00000e+00
3.03348e+02,8.54754e-02,8.43670e-02,-2.88086e-01,0.00000e+00
3.03322e+02,8.55627e-02,8.44543e-02,-2.88086e-01,0.00000e+00
3.03295e+02,8.56500e-02,8.45416e-02,-2.88086e-01,0.00000e+00
3.03268e+02,8.57373e-02,8.46289e-02,-2.88086e-01,0.00000e+00
3.03242e+02,8.58246e-02,8.47162e-02,-2.88086e-01,0.00000e+00
3.03215e+02,8.59119e-02,8.48035e-02,-2.88086e-01,0.00000e+00
3.03188e+02,8.59992e-02,8.48908e-02,-2.88086e-01,0.00000e+00
3.03162e+02,8.60865e-02,8.49781e-02,-2.88086e-01,0.00000e+00
3.03141e+02,8.61739e-02,8.50654e-02,-2.88086e-01,0.00000e+00
3.03121e+02,8.62612e-02,8.51527e-02,-2.88086e-01,0.00000e+00
3.03102e+02,8.63485e-02,8.52401e-02,-2.88086e-01,0.00000e+00
3.03083e+02,8.64358e-02,8.53274e-02,-2.88086e-01,0.00000e+00
3.03064e+02,8.65231e-02,8.54147e-02,-2.88086e-01,0.00000e+00
3.03044e+02,8.66104e-02,8.55020e-02,-2.88086e-01,0.00000e+00
3.03025e+02,8.66977e-02,8.55893e-02,-2.88086e-01,0.00000e+00
3.03006e+02,8.67850e-02,8.56766e-02,-2.88086e-01,0.00000e+00
3.02987e+02,8.68723e-02,8.57639e-02,-2.88086e-01,0.00000e+00
3.02967e+02,8.69596e-02,8.58512e-02,-2.88086e-01,0.00000e+00
3.02948e+02,8.70469e-02,8.59385e-02,-2.88086e-01,0.00000e+00
3.02929e+02,8.71342e-02,8.60258e-02,-2.88086e-01,0.00000e+00
3.02909e+02,8.72216e-02,8.61131e-02,-2.88086e-01,0.00000e+00
3.02890e+02,8.73089e-02,8.62005e-02,-2.88086e-01,0.00000e+00
