"T","arc_length","Points:0","Points:1","Points:2"
3.10500e+02,5.94573e-02,5.83489e-02,-2.88086e-01,0.00000e+00
3.10473e+02,5.95447e-02,5.84362e-02,-2.88086e-01,0.00000e+00
3.10447e+02,5.96320e-02,5.85235e-02,-2.88086e-01,0.00000e+00
3.10420e+02,5.97193e-02,5.86108e-02,-2.88086e-01,0.00000e+00
3.10393e+02,5.98066e-02,5.86982e-02,-2.88086e-01,0.00000e+00
3.10367e+02,5.98939e-02,5.87855e-02,-2.88086e-01,0.00000e+00
3.10340e+02,5.99812e-02,5.88728e-02,-2.88086e-01,0.00000e+00
3.10314e+02,6.00685e-02,5.89601e-02,-2.88086e-01,0.00000e+00
3.10287e+02,6.01558e-02,5.90474e-02,-2.88086e-01,0.00000e+00
3.10261e+02,6.02431e-02,5.91347e-02,-2.88086e-01,0.00000e+00
3.10234e+02,6.03304e-02,5.92220e-02,-2.88086e-01,0.00000e+00
3.10207e+02,6.04177e-02,5.93093e-02,-2.88086e-01,0.00000e+00
3.10181e+02,6.05050e-02,5.93966e-02,-2.88086e-01,0.00000e+00
3.10154e+02,6.05924e-02,5.94839e-02,-2.88086e-01,0.00000e+00
3.10128e+02,6.06797e-02,5.95712e-02,-2.88086e-01,0.00000e+00
3.10101e+02,6.07670e-02,5.96586e-02,-2.88086e-01,0.00000e+00
3.10075e+02,6.08543e-02,5.97459e-02,-2.88086e-01,0.00000e+00
3.10049e+02,6.09416e-02,5.98332e-02,-2.88086e-01,0.00000e+00
3.10023e+02,6.10289e-02,5.99205e-02,-2.88086e-01,0.00000e+00
3.09997e+02,6.11162e-02,6.00078e-02,-2.88086e-01,0.00000e+00
3.09971e+02,6.12035e-02,6.00951e-02,-2.88086e-01,0.00000e+00
3.09945e+02,6.12908e-02,6.01824e-02,-2.88086e-01,0.00000e+00
3.09919e+02,6.13781e-02,6.02697e-02,-2.88086e-01,0.00000e+00
3.09893e+02,6.14654e-02,6.03570e-02,-2.88086e-01,0.00000e+00
3.09867e+02,6.15528e-02,6.04443e-02,-2.88086e-01,0.00000e+00
3.09841e+02,6.16401e-02,6.05316e-02,-2.88086e-01,0.00000e+00
3.09815e+02,6.17274e-02,6.06190e-02,-2.88086e-01,0.00000e+00
3.09789e+02,6.18147e-02,6.07063e-02,-2.88086e-01,0.00000e+00
3.09763e+02,6.19020e-02,6.07936e-02,-2.88086e-01,0.00000e+00
3.09737e+02,6.19893e-02,6.08809e-02,-2.88086e-01,0.00000e+00
3.09711e+02,6.20766e-02,6.09682e-02,-2.88086e-01,0.00000e+00
3.09686e+02,6.21639e-02,6.10555e-02,-2.88086e-01,0.00000e+00
3.09661e+02,6.22512e-02,6.11428e-02,-2.88086e-01,0.00000e+00
3.09635e+02,6.23385e-02,6.12301e-02,-2.88086e-01,0.00000e+00
3.09610e+02,6.24258e-02,6.13174e-02,-2.88086e-01,0.00000e+00
3.09584e+02,6.25132e-02,6.14047e-02,-2.88086e-01,0.00000e+00
3.09559e+02,6.26005e-02,6.14920e-02,-2.88086e-01,0.00000e+00
3.09533e+02,6.26878e-02,6.15794e-02,-2.88086e-01,0.00000e+00
3.09508e+02,6.27751e-02,6.16667e-02,-2.88086e-01,0.00000e+00
3.09482e+02,6.28624e-02,6.17540e-02,-2.88086e-01,0.00000e+00
3.09457e+02,6.29497e-02,6.18413e-02,-2.88086e-01,0.00000e+00
3.09431e+02,6.30370e-02,6.19286e-02,-2.88086e-01,0.00000e+00
3.09406e+02,6.31243e-02,6.20159e-02,-2.88086e-01,0.00000e+00
3.09380e+02,6.32116e-02,6.21032e-02,-2.88086e-01,0.00000e+00
3.09355e+02,6.32989e-02,6.21905e-02,-2.88086e-01,0.00000e+00
3.09330e+02,6.33862e-02,6.22778e-02,-2.88086e-01,0.00000e+00
3.09305e+02,6.34736e-02,6.23651e-02,-2.88086e-01,0.00000e+00
3.09280e+02,6.35609e-02,6.24524e-02,-2.88086e-01,0.00000e+00
3.09255e+02,6.36482e-02,6.25397e-02,-2.88086e-01,0.00000e+00
3.09230e+02,6.37355e-02,6.26271e-02,-2.88086e-01,0.00000e+00
3.09205e+02,6.38228e-02,6.27144e-02,-2.88086e-01,0.00000e+00
3.09180e+02,6.39101e-02,6.28017e-02,-2.88086e-01,0.00000e+00
3.09155e+02,6.39974e-02,6.28890e-02,-2.88086e-01,0.00000e+00
3.09130e+02,6.40847e-02,6.29763e-02,-2.88086e-01,0.00000e+00
3.09105e+02,6.41720e-02,6.30636e-02,-2.88086e-01,0.00000e+00
3.09081e+02,6.42593e-02,6.31509e-02,-2.88086e-01,0.00000e+00
3.09056e+02,6.43466e-02,6.32382e-02,-2.88086e-01,0.00000e+00
3.09031e+02,6.44339e-02,6.33255e-02,-2.88086e-01,0.00000e+00
3.09006e+02,6.45213e-02,6.34128e-02,-2.88086e-01,0.00000e+00
3.08981e+02,6.46086e-02,6.35001e-02,-2.88086e-01,0.00000e+00
3.08956e+02,6.46959e-02,6.35875e-02,-2.88086e-01,0.00000e+00
3.08932e+02,6.47832e-02,6.36748e-02,-2.88086e-01,0.00000e+00
3.08907e+02,6.48705e-02,6.37621e-02,-2.88086e-01,0.00000e+00
3.08883e+02,6.49578e-02,6.38494e-02,-2.88086e-01,0.00000e+00
3.08859e+02,6.50451e-02,6.39367e-02,-2.88086e-01,0.00000e+00
3.08834e+02,6.51324e-02,6.40240e-02,-2.88086e-01,0.00000e+00
3.08810e+02,6.52197e-02,6.41113e-02,-2.88086e-01,0.00000e+00
3.08785e+02,6.53070e-02,6.41986e-02,-2.88086e-01,0.00000e+00
3.08761e+02,6.53943e-02,6.42859e-02,-2.88086e-01,0.00000e+00
3.08736e+02,6.54816e-02,6.43732e-02,-2.88086e-01,0.00000e+00
3.08712e+02,6.55690e-02,6.44605e-02,-2.88086e-01,0.00000e+00
3.08688e+02,6.56563e-02,6.45479e-02,-2.88086e-01,0.00000e+00
3.08663e+02,6.57436e-02,6.46352e-02,-2.88086e-01,0.00000e+00
3.08639e+02,6.58309e-02,6.47225e-02,-2.88086e-01,0.00000e+00
3.08614e+02,6.59182e-02,6.48098e-02,-2.88086e-01,0.00000e+00
3.08590e+02,6.60055e-02,6.48971e-02,-2.88086e-01,0.00000e+00
3.08566e+02,6.60928e-02,6.49844e-02,-2.88086e-01,0.00000e+00
3.08543e+02,6.61801e-02,6.50717e-02,-2.88086e-01,0.00000e+00
3.08519e+02,6.62674e-02,6.51590e-02,-2.88086e-01,0.00000e+00
3.08495e+02,6.63547e-02,6.52463e-02,-2.88086e-01,0.00000e+00
3.08471e+02,6.64421e-02,6.53336e-02,-2.88086e-01,0.00000e+00
3.08447e+02,6.65294e-02,6.54209e-02,-2.88086e-01,0.00000e+00
3.08423e+02,6.66167e-02,6.55083e-02,-2.88086e-01,0.00000e+00
3.08399e+02,6.67040e-02,6.55956e-02,-2.88086e-01,0.00000e+00
3.08375e+02,6.67913e-02,6.56829e-02,-2.88086e-01,0.00000e+00
3.08351e+02,6.68786e-02,6.57702e-02,-2.88086e-01,0.00000e+00
3.08327e+02,6.69659e-02,6.58575e-02,-2.88086e-01,0.00000e+00
3.08303e+02,6.70532e-02,6.59448e-02,-2.88086e-01,0.00000e+00
3.08279e+02,6.71405e-02,6.60321e-02,-2.88086e-01,0.00000e+00
3.08255e+02,6.72278e-02,6.61194e-02,-2.88086e-01,0.00000e+00
3.08232e+02,6.73151e-02,6.62067e-02,-2.88086e-01,0.00000e+00
3.08208e+02,6.74024e-02,6.62940e-02,-2.88086e-01,0.00000e+00
3.08185e+02,6.74898e-02,6.63813e-02,-2.88086e-01,0.00000e+00
3.08161e+02,6.75771e-02,6.64686e-02,-2.88086e-01,0.00000e+00
3.08138e+02,6.76644e-02,6.65560e-02,-2.88086e-01,0.00000e+00
3.08114e+02,6.77517e-02,6.66433e-02,-2.88086e-01,0.00000e+00
3.08091e+02,6.78390e-02,6.67306e-02,-2.88086e-01,0.00000e+00
3.08067e+02,6.79263e-02,6.68179e-02,-2.88086e-01,0.00000e+00
3.08044e+02,6.80136e-02,6.69052e-02,-2.88086e-01,0.00000e+00
3.08020e+02,6.81009e-02,6.69925e-02,-2.88086e-01,0.00000e+00
3.07997e+02,6.81882e-02,6.70798e-02,-2.88086e-01,0.00000e+00
3.07973e+02,6.82755e-02,6.71671e-02,-2.88086e-01,0.00000e+00
3.07950e+02,6.83628e-02,6.72544e-02,-2.88086e-01,0.00000e+00
3.07926e+02,6.84502e-02,6.73417e-02,-2.88086e-01,0.00000e+00
3.07903e+02,6.85375e-02,6.74290e-02,-2.88086e-01,0.00000e+00
3.07880e+02,6.86248e-02,6.75164e-02,-2.88086e-01,0.00000e+00
3.07857e+02,6.87121e-02,6.76037e-02,-2.88086e-01,0.00000e+00
3.07834e+02,6.87994e-02,6.76910e-02,-2.88086e-01,0.00000e+00
3.07811e+02,6.88867e-02,6.77783e-02,-2.88086e-01,0.00000e+00
3.07788e+02,6.89740e-02,6.78656e-02,-2.88086e-01,0.00000e+00
3.07765e+02,6.90613e-02,6.79529e-02,-2.88086e-01,0.00000e+00
3.07742e+02,6.91486e-02,6.80402e-02,-2.88086e-01,0.00000e+00
3.07719e+02,6.92359e-02,6.81275e-02,-2.88086e-01,0.00000e+00
3.07696e+02,6.93232e-02,6.82148e-02,-2.88086e-01,0.00000e+00
3.07673e+02,6.94105e-02,6.83021e-02,-2.88086e-01,0.00000e+00
3.07650e+02,6.94979e-02,6.83894e-02,-2.88086e-01,0.00000e+00
3.07627e+02,6.95852e-02,6.84768e-02,-2.88086e-01,0.00000e+00
3.07604e+02,6.96725e-02,6.85641e-02,-2.88086e-01,0.00000e+00
3.07581e+02,6.97598e-02,6.86514e-02,-2.88086e-01,0.00000e+00
3.07558e+02,6.98471e-02,6.87387e-02,-2.88086e-01,0.00000e+00
3.07536e+02,6.99344e-02,6.88260e-02,-2.88086e-01,0.00000e+00
3.07513e+02,7.00217e-02,6.89133e-02,-2.88086e-01,0.00000e+00
3.07490e+02,7.01090e-02,6.90006e-02,-2.88086e-01,0.00000e+00
3.07468e+02,7.01963e-02,6.90879e-02,-2.88086e-01,0.00000e+00
3.07445e+02,7.02836e-02,6.91752e-02,-2.88086e-01,0.00000e+00
3.07422e+02,7.03709e-02,6.92625e-02,-2.88086e-01,0.00000e+00
3.07400e+02,7.04583e-02,6.93498e-02,-2.88086e-01,0.00000e+00
3.07377e+02,7.05456e-02,6.94372e-02,-2.88086e-01,0.00000e+00
3.07355e+02,7.06329e-02,6.95245e-02,-2.88086e-01,0.00000e+00
3.07332e+02,7.07202e-02,6.96118e-02,-2.88086e-01,0.00000e+00
3.07309e+02,7.08075e-02,6.96991e-02,-2.88086e-01,0.00000e+00
3.07287e+02,7.08948e-02,6.97864e-02,-2.88086e-01,0.00000e+00
3.07264e+02,7.09821e-02,6.98737e-02,-2.88086e-01,0.00000e+00
3.07242e+02,7.10694e-02,6.99610e-02,-2.88086e-01,0.00000e+00
3.07219e+02,7.11567e-02,7.00483e-02,-2.88086e-01,0.00000e+00
3.07197e+02,7.12440e-02,7.01356e-02,-2.88086e-01,0.00000e+00
3.07175e+02,7.13313e-02,7.02229e-02,-2.88086e-01,0.00000e+00
3.07153e+02,7.14187e-02,7.03102e-02,-2.88086e-01,0.00000e+00
3.07131e+02,7.15060e-02,7.03975e-02,-2.88086e-01,0.00000e+00
3.07108e+02,7.15933e-02,7.04849e-02,-2.88086e-01,0.00000e+00
3.07086e+02,7.16806e-02,7.05722e-02,-2.88086e-01,0.00000e+00
3.07064e+02,7.17679e-02,7.06595e-02,-2.88086e-01,0.00000e+00
3.07042e+02,7.18552e-02,7.07468e-02,-2.88086e-01,0.00000e+00
3.07020e+02,7.19425e-02,7.08341e-02,-2.88086e-01,0.00000e+00
3.06998e+02,7.20298e-02,7.09214e-02,-2.88086e-01,0.00000e+00
3.06975e+02,7.21171e-02,7.10087e-02,-2.88086e-01,0.00000e+00
3.06953e+02,7.22044e-02,7.10960e-02,-2.88086e-01,0.00000e+00
3.06931e+02,7.22917e-02,7.11833e-02,-2.88086e-01,0.00000e+00
3.06909e+02,7.23791e-02,7.12706e-02,-2.88086e-01,0.00000e+00
3.06887e+02,7.24664e-02,7.13579e-02,-2.88086e-01,0.00000e+00
3.06865e+02,7.25537e-02,7.14453e-02,-2.88086e-01,0.00000e+00
3.06844e+02,7.26410e-02,7.15326e-02,-2.88086e-01,0.00000e+00
3.06822e+02,7.27283e-02,7.16199e-02,-2.88086e-01,0.00000e+00
3.06800e+02,7.28156e-02,7.17072e-02,-2.88086e-01,0.00000e+00
3.06778e+02,7.29029e-02,7.17945e-02,-2.88086e-01,0.00000e+00
3.06756e+02,7.29902e-02,7.18818e-02,-2.88086e-01,0.00000e+00
3.06735e+02,7.30775e-02,7.19691e-02,-2.88086e-01,0.00000e+00
3.06713e+02,7.31648e-02,7.20564e-02,-2.88086e-01,0.00000e+00
3.06691e+02,7.32521e-02,7.21437e-02,-2.88086e-01,0.00000e+00
3.06669e+02,7.33394e-02,7.22310e-02,-2.88086e-01,0.00000e+00
3.06647e+02,7.34268e-02,7.23183e-02,-2.88086e-01,0.00000e+00
3.06626e+02,7.35141e-02,7.24057e-02,-2.88086e-01,0.00000e+00
3.06604e+02,7.36014e-02,7.24930e-02,-2.88086e-01,0.00000e+00
3.06582e+02,7.36887e-02,7.25803e-02,-2.88086e-01,0.00000e+00
3.06561e+02,7.37760e-02,7.26676e-02,-2.88086e-01,0.00000e+00
3.06539e+02,7.38633e-02,7.27549e-02,-2.88086e-01,0.00000e+00
3.06518e+02,7.39506e-02,7.28422e-02,-2.88086e-01,0.00000e+00
3.06497e+02,7.40379e-02,7.29295e-02,-2.88086e-01,0.00000e+00
3.06475e+02,7.41252e-02,7.30168e-02,-2.88086e-01,0.00000e+00
3.06454e+02,7.42125e-02,7.31041e-02,-2.88086e-01,0.00000e+00
3.06432e+02,7.42998e-02,7.31914e-02,-2.88086e-01,0.00000e+00
3.06411e+02,7.43872e-02,7.32787e-02,-2.88086e-01,0.00000e+00
3.06390e+02,7.44745e-02,7.33660e-02,-2.88086e-01,0.00000e+00
3.06368e+02,7.45618e-02,7.34534e-02,-2.88086e-01,0.00000e+00
3.06347e+02,7.46491e-02,7.35407e-02,-2.88086e-01,0.00000e+00
3.06325e+02,7.47364e-02,7.36280e-02,-2.88086e-01,0.00000e+00
3.06304e+02,7.48237e-02,7.37153e-02,-2.88086e-01,0.00000e+00
3.06283e+02,7.49110e-02,7.38026e-02,-2.88086e-01,0.00000e+00
3.06261e+02,7.49983e-02,7.38899e-02,-2.88086e-01,0.00000e+00
3.06240e+02,7.50856e-02,7.39772e-02,-2.88086e-01,0.00000e+00
3.06219e+02,7.51729e-02,7.40645e-02,-2.88086e-01,0.00000e+00
3.06198e+02,7.52602e-02,7.41518e-02,-2.88086e-01,0.00000e+00
3.06177e+02,7.53476e-02,7.42391e-02,-2.88086e-01,0.00000e+00
3.06156e+02,7.54349e-02,7.43264e-02,-2.88086e-01,0.00000e+00
3.06135e+02,7.55222e-02,7.44138e-02,-2.88086e-01,0.00000e+00
3.06114e+02,7.56095e-02,7.45011e-02,-2.88086e-01,0.00000e+00
3.06093e+02,7.56968e-02,7.45884e-02,-2.88086e-01,0.00000e+00
3.06072e+02,7.57841e-02,7.46757e-02,-2.88086e-01,0.00000e+00
3.06051e+02,7.58714e-02,7.47630e-02,-2.88086e-01,0.00000e+00
3.06030e+02,7.59587e-02,7.48503e-02,-2.88086e-01,0.00000e+00
3.06009e+02,7.60460e-02,7.49376e-02,-2.88086e-01,0.00000e+00
3.05988e+02,7.61333e-02,7.50249e-02,-2.88086e-01,0.00000e+00
3.05967e+02,7.62206e-02,7.51122e-02,-2.88086e-01,0.00000e+00
3.05946e+02,7.63080e-02,7.51995e-02,-2.88086e-01,0.00000e+00
3.05926e+02,7.63953e-02,7.52868e-02,-2.88086e-01,0.00000e+00
3.05905e+02,7.64826e-02,7.53742e-02,-2.88086e-01,0.00000e+00
3.05884e+02,7.65699e-02,7.54615e-02,-2.88086e-01,0.00000e+00
3.05864e+02,7.66572e-02,7.55488e-02,-2.88086e-01,0.00000e+00
3.05843e+02,7.67445e-02,7.56361e-02,-2.88086e-01,0.00000e+00
3.05822e+02,7.68318e-02,7.57234e-02,-2.88086e-01,0.00000e+00
3.05802e+02,7.69191e-02,7.58107e-02,-2.88086e-01,0.00000e+00
3.05781e+02,7.70064e-02,7.58980e-02,-2.88086e-01,0.00000e+00
3.05760e+02,7.70937e-02,7.59853e-02,-2.88086e-01,0.00000e+00
3.05739e+02,7.71810e-02,7.60726e-02,-2.88086e-01,0.00000e+00
3.05719e+02,7.72683e-02,7.61599e-02,-2.88086e-01,0.00000e+00
3.05698e+02,7.73557e-02,7.62472e-02,-2.88086e-01,0.00000e+00
3.05677e+02,7.74430e-02,7.63346e-02,-2.88086e-01,0.00000e+00
3.05657e+02,7.75303e-02,7.64219e-02,-2.88086e-01,0.00000e+00
3.05637e+02,7.76176e-02,7.65092e-02,-2.88086e-01,0.00000e+00
3.05616e+02,7.77049e-02,7.65965e-02,-2.88086e-01,0.00000e+00
3.05596e+02,7.77922e-02,7.66838e-02,-2.88086e-01,0.00000e+00
3.05576e+02,7.78795e-02,7.67711e-02,-2.88086e-01,0.00000e+00
3.05555e+02,7.79668e-02,7.68584e-02,-2.88086e-01,0.00000e+00
3.05535e+02,7.80541e-02,7.69457e-02,-2.88086e-01,0.00000e+00
3.05515e+02,7.81414e-02,7.70330e-02,-2.88086e-01,0.00000e+00
3.05494e+02,7.82287e-02,7.71203e-02,-2.88086e-01,0.00000e+00
3.05474e+02,7.83161e-02,7.72076e-02,-2.88086e-01,0.00000e+00
3.05454e+02,7.84034e-02,7.72949e-02,-2.88086e-01,0.00000e+00
3.05433e+02,7.84907e-02,7.73823e-02,-2.88086e-01,0.00000e+00
3.05413e+02,7.85780e-02,7.74696e-02,-2.88086e-01,0.00000e+00
3.05393e+02,7.86653e-02,7.75569e-02,-2.88086e-01,0.00000e+00
3.05372e+02,7.87526e-02,7.76442e-02,-2.88086e-01,0.00000e+00
3.05352e+02,7.88399e-02,7.77315e-02,-2.88086e-01,0.00000e+00
3.05332e+02,7.89272e-02,7.78188e-02,-2.88086e-01,0.00000e+00
3.05312e+02,7.90145e-02,7.79061e-02,-2.88086e-01,0.00000e+00
3.05292e+02,7.91018e-02,7.79934e-02,-2.88086e-01,0.00000e+00
3.05272e+02,7.91891e-02,7.80807e-02,-2.88086e-01,0.00000e+00
3.05252e+02,7.92764e-02,7.81680e-02,-2.88086e-01,0.00000e+00
3.05232e+02,7.93638e-02,7.82553e-02,-2.88086e-01,0.00000e+00
3.05212e+02,7.94511e-02,7.83427e-02,-2.88086e-01,0.00000e+00
3.05192e+02,7.95384e-02,7.84300e-02,-2.88086e-01,0.00000e+00
3.05172e+02,7.96257e-02,7.85173e-02,-2.88086e-01,0.00000e+00
3.05152e+02,7.97130e-02,7.86046e-02,-2.88086e-01,0.00000e+00
3.05132e+02,7.98003e-02,7.86919e-02,-2.88086e-01,0.00000e+00
3.05112e+02,7.98876e-02,7.87792e-02,-2.88086e-01,0.00000e+00
3.05092e+02,7.99749e-02,7.88665e-02,-2.88086e-01,0.00000e+00
3.05073e+02,8.00622e-02,7.89538e-02,-2.88086e-01,0.00000e+00
3.05053e+02,8.01495e-02,7.90411e-02,-2.88086e-01,0.00000e+00
3.05033e+02,8.02369e-02,7.91284e-02,-2.88086e-01,0.00000e+00
3.05013e+02,8.03242e-02,7.92157e-02,-2.88086e-01,0.00000e+00
3.04994e+02,8.04115e-02,7.93031e-02,-2.88086e-01,0.00000e+00
3.04974e+02,8.04988e-02,7.93904e-02,-2.88086e-01,0.00000e+00
3.04954e+02,8.05861e-02,7.94777e-02,-2.88086e-01,0.00000e+00
3.04935e+02,8.06734e-02,7.95650e-02,-2.88086e-01,0.00000e+00
3.04915e+02,8.07607e-02,7.96523e-02,-2.88086e-01,0.00000e+00
3.04895e+02,8.08480e-02,7.97396e-02,-2.88086e-01,0.00000e+00
3.04876e+02,8.09353e-02,7.98269e-02,-2.88086e-01,0.00000e+00
3.04856e+02,8.10226e-02,7.99142e-02,-2.88086e-01,0.00000e+00
3.04836e+02,8.11099e-02,8.00015e-02,-2.88086e-01,0.00000e+00
3.04817e+02,8.11972e-02,8.00888e-02,-2.88086e-01,0.00000e+00
3.04797e+02,8.12846e-02,8.01761e-02,-2.88086e-01,0.00000e+00
3.04778e+02,8.13719e-02,8.02635e-02,-2.88086e-01,0.00000e+00
3.04758e+02,8.14592e-02,8.03508e-02,-2.88086e-01,0.00000e+00
3.04739e+02,8.15465e-02,8.04381e-02,-2.88086e-01,0.00000e+00
3.04719e+02,8.16338e-02,8.05254e-02,-2.88086e-01,0.00000e+00
3.04700e+02,8.17211e-02,8.06127e-02,-2.88086e-01,0.00000e+00
3.04681e+02,8.18084e-02,8.07000e-02,-2.88086e-01,0.00000e+00
3.04661e+02,8.18957e-02,8.07873e-02,-2.88086e-01,0.00000e+00
3.04642e+02,8.19830e-02,8.08746e-02,-2.88086e-01,0.00000e+00
3.04623e+02,8.20703e-02,8.09619e-02,-2.88086e-01,0.00000e+00
3.04603e+02,8.21576e-02,8.10492e-02,-2.88086e-01,0.00000e+00
3.04584e+02,8.22450e-02,8.11365e-02,-2.88086e-01,0.00000e+00
3.04565e+02,8.23323e-02,8.12238e-02,-2.88086e-01,0.00000e+00
3.04545e+02,8.24196e-02,8.13112e-02,-2.88086e-01,0.00000e+00
3.04526e+02,8.25069e-02,8.13985e-02,-2.88086e-01,0.00000e+00
3.04507e+02,8.25942e-02,8.14858e-02,-2.88086e-01,0.00000e+00
3.04487e+02,8.26815e-02,8.15731e-02,-2.88086e-01,0.00000e+00
3.04468e+02,8.27688e-02,8.16604e-02,-2.88086e-01,0.00000e+00
3.04449e+02,8.28561e-02,8.17477e-02,-2.88086e-01,0.00000e+00
3.04430e+02,8.29434e-02,8.18350e-02,-2.88086e-01,0.00000e+00
3.04411e+02,8.30307e-02,8.19223e-02,-2.88086e-01,0.00000e+00
3.04392e+02,8.31180e-02,8.20096e-02,-2.88086e-01,0.00000e+00
3.04373e+02,8.32053e-02,8.20969e-02,-2.88086e-01,0.00000e+00
3.04354e+02,8.32927e-02,8.21842e-02,-2.88086e-01,0.00000e+00
3.04335e+02,8.33800e-02,8.22716e-02,-2.88086e-01,0.00000e+00
3.04316e+02,8.34673e-02,8.23589e-02,-2.88086e-01,0.00000e+00
3.04297e+02,8.35546e-02,8.24462e-02,-2.88086e-01,0.00000e+00
3.04278e+02,8.36419e-02,8.25335e-02,-2.88086e-01,0.00000e+00
3.04259e+02,8.37292e-02,8.26208e-02,-2.88086e-01,0.00000e+00
3.04240e+02,8.38165e-02,8.27081e-02,-2.88086e-01,0.00000e+00
3.04221e+02,8.39038e-02,8.27954e-02,-2.88086e-01,0.00000e+00
3.04202e+02,8.39911e-02,8.28827e-02,-2.88086e-01,0.00000e+00
3.04183e+02,8.40784e-02,8.29700e-02,-2.88086e-01,0.00000e+00
3.04165e+02,8.41658e-02,8.30573e-02,-2.88086e-01,0.00000e+00
3.04146e+02,8.42531e-02,8.31446e-02,-2.88086e-01,0.00000e+00
3.04127e+02,8.43404e-02,8.32319e-02,-2.88086e-01,0.00000e+00
3.04108e+02,8.44277e-02,8.33193e-02,-2.88086e-01,0.00000e+00
3.04089e+02,8.45150e-02,8.34066e-02,-2.88086e-01,0.00000e+00
3.04070e+02,8.46023e-02,8.34939e-02,-2.88086e-01,0.00000e+00
3.04051e+02,8.46896e-02,8.35812e-02,-2.88086e-01,0.00000e+00
3.04033e+02,8.47769e-02,8.36685e-02,-2.88086e-01,0.00000e+00
3.04014e+02,8.48642e-02,8.37558e-02,-2.88086e-01,0.00000e+00
3.03995e+02,8.49515e-02,8.38431e-02,-2.88086e-01,0.00000e+00
3.03977e+02,8.50388e-02,8.39304e-02,-2.88086e-01,0.00000e+00
3.03958e+02,8.51261e-02,8.40177e-02,-2.88086e-01,0.00000e+00
3.03940e+02,8.52135e-02,8.41050e-02,-2.88086e-01,0.00000e+00
3.03921e+02,8.53008e-02,8.41924e-02,-2.88086e-01,0.00000e+00
3.03903e+02,8.53881e-02,8.42797e-02,-2.88086e-01,0.00000e+00
3.03884e+02,8.54754e-02,8.43670e-02,-2.88086e-01,0.00000e+00
3.03866e+02,8.55627e-02,8.44543e-02,-2.88086e-01,0.00000e+00
3.03847e+02,8.56500e-02,8.45416e-02,-2.88086e-01,0.00000e+00
3.03828e+02,8.57373e-02,8.46289e-02,-2.88086e-01,0.00000e+00
3.03810e+02,8.58246e-02,8.47162e-02,-2.88086e-01,0.00000e+00
3.03791e+02,8.59119e-02,8.48035e-02,-2.88086e-01,0.00000e+00
3.03773e+02,8.59992e-02,8.48908e-02,-2.88086e-01,0.00000e+00
3.03754e+02,8.60865e-02,8.49781e-02,-2.88086e-01,0.00000e+00
3.03734e+02,8.61739e-02,8.50654e-02,-2.88086e-01,0.00000e+00
3.03714e+02,8.62612e-02,8.51527e-02,-2.88086e-01,0.00000e+00
3.03693e+02,8.63485e-02,8.52401e-02,-2.88086e-01,0.00000e+00
3.03673e+02,8.64358e-02,8.53274e-02,-2.88086e-01,0.00000e+00
3.03653e+02,8.65231e-02,8.54147e-02,-2.88086e-01,0.00000e+00
3.03632e+02,8.66104e-02,8.55020e-02,-2.88086e-01,0.00000e+00
3.03612e+02,8.66977e-02,8.55893e-02,-2.88086e-01,0.00000e+00
3.03591e+02,8.67850e-02,8.56766e-02,-2.88086e-01,0.00000e+00
3.03571e+02,8.68723e-02,8.57639e-02,-2.88086e-01,0.00000e+00
3.03551e+02,8.69596e-02,8.58512e-02,-2.88086e-01,0.00000e+00
3.03530e+02,8.70469e-02,8.59385e-02,-2.88086e-01,0.00000e+00
3.03510e+02,8.71342e-02,8.60258e-02,-2.88086e-01,0.00000e+00
3.03489e+02,8.72216e-02,8.61131e-02,-2.88086e-01,0.00000e+00
3.03469e+02,8.73089e-02,8.62005e-02,-2.88086e-01,0.00000e+00
